State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
LA,23187.2,36.723062689995416,4262.52,12.092300580672534,0.0,0.0,23711.28,32.93324156532424,21.64,0.9676087363530088,0.0,0.0,695.84,5.303043151499588,0.0,0.0
RA,23138.88,22.11382071616451,4238.56,14.224167228113334,0.0,0.0,23619.36,34.63643938590301,19.4,0.7505553499465135,0.0,0.0,641.72,5.35522175077746,0.0,0.0
VA,3576.0,11.808612676065438,4253.12,14.246908436569669,0.0,0.0,23676.0,32.026915763671866,28.96,0.987387124350593,0.0,0.0,4.8,0.38297084310253526,0.0,0.0
HA,44537.24,38.128129598324996,4268.0,12.427791436936813,0.0,0.0,23673.08,29.220193930453878,12.88,0.5811482885919337,0.0,0.0,1448.0,9.66126285741155,0.0,0.0
DA,23016.56,32.07798206454598,4237.56,12.871425717456479,0.0,0.0,23720.52,33.562485009307636,18.0,1.0099504938362078,0.0,0.0,716.52,4.995037537396491,0.0,0.0
AA,25078.56,28.40939281294129,4256.76,13.504971923949588,0.0,0.0,23624.64,27.805627727734066,22.68,1.0719452722348595,0.0,0.0,736.76,4.55239131299877,0.0,0.0
AD,25118.0,29.282133346689978,50045.2,41.2076044761967,0.0,0.0,2264.04,8.719227794554595,1499.88,8.531768085611954,0.0,0.0,16.24,0.7533923280734944,0.0,0.0
DD,23037.2,34.31025114063337,50046.12,45.056014026986446,0.0,0.0,2250.96,7.706594578670919,1452.12,6.840886882074088,0.0,0.0,20.52,0.9075975613306447,0.0,0.0
HD,44565.48,38.83525546029879,50075.56,42.830910956146305,0.0,0.0,2256.6,10.586941642104831,2945.04,13.920785418454903,0.0,0.0,21.88,0.9803400770480961,0.0,0.0
VD,3567.36,9.80762968305798,50113.72,38.50443783946641,0.0,0.0,2253.44,9.425334653652005,9.56,0.4763752022653292,0.0,0.0,13.72,0.8276875416886897,0.0,0.0
RD,23181.8,33.710730240286004,50180.92,42.2873472014187,0.0,0.0,2263.24,10.089810041158685,1308.56,9.107520701779015,0.0,0.0,18.6,0.8386497083606084,0.0,0.0
LD,23234.08,34.422130478322615,50053.48,43.589414617159825,0.0,0.0,2240.56,10.849589853999088,1387.16,6.986339050842962,0.0,0.0,16.84,1.0796295661012625,0.0,0.0
LH,23193.04,39.14023845950183,27230.52,32.20440549572889,0.0,0.0,12877.56,26.005325095705558,628.04,5.34056176820379,0.0,0.0,390.04,4.098975481751507,0.0,0.0
RH,23144.04,31.375759220561765,27225.28,37.13895169943994,0.0,0.0,12958.04,19.455117578673224,734.52,5.4397058744016675,0.0,0.0,295.52,2.643306010787753,0.0,0.0
VH,3557.0,12.909040759612362,27148.92,34.75255002634099,0.0,0.0,12942.8,21.197248249084915,19.8,0.9201449161228175,0.0,0.0,9.28,0.6416645021608514,0.0,0.0
HH,44492.12,40.78375166656447,27220.24,38.80018384836168,0.0,0.0,12919.44,19.140539873960364,1464.32,8.693430469804962,0.0,0.0,745.48,5.916958678240029,0.0,0.0
DH,23050.2,36.46879945012357,27278.32,38.18065478747057,0.0,0.0,12889.76,29.531750145676547,622.44,5.583929321424714,0.0,0.0,433.92,4.280545136622982,0.0,0.0
AH,25042.44,24.150712894929903,27219.24,33.605221816457835,0.0,0.0,12893.72,25.38565999404651,874.16,6.537757005783151,0.0,0.0,318.64,2.86,0.0,0.0
AV,25028.68,34.48031902404617,27089.72,32.64233039066502,0.0,0.0,12925.16,26.666813332929998,638.0,5.349766350038102,0.0,0.0,423.44,4.430605677180792,0.0,0.0
DV,23059.84,34.18331366812371,27126.2,22.22566084506825,0.0,0.0,12918.68,21.19400229624724,854.44,6.7079753527672805,0.0,0.0,316.32,3.32802243582181,0.0,0.0
HV,44538.44,37.75990289535537,27155.28,31.737176938095804,0.0,0.0,12979.32,23.740452115885798,1485.28,6.717767486300788,0.0,0.0,728.72,5.0756017705621215,0.0,0.0
VV,3528.88,11.698621001354534,27164.32,23.05975715396847,0.0,0.0,12921.92,22.313741655461254,19.84,0.6236451982764986,0.0,0.0,7.8,0.5033222956847165,0.0,0.0
RV,23117.68,25.080917048624837,27190.48,30.0842771781762,0.0,0.0,12915.6,23.393945085570042,588.72,5.180579118206767,0.0,0.0,364.12,4.959946236267755,0.0,0.0
LV,23189.32,34.563502908897036,27120.88,27.849974266894158,0.0,0.0,12926.36,19.65891485645465,772.2,5.278888771954441,0.0,0.0,311.92,2.7184063959116442,0.0,0.0
LL,23147.4,32.43357314060026,27052.32,33.05524265024637,0.0,0.0,12919.4,23.22620646310255,563.96,3.23958845122854,0.0,0.0,422.68,3.263290772619974,0.0,0.0
RL,23118.4,27.66586344215557,27090.2,26.119086252521676,0.0,0.0,12920.48,23.243000380042734,769.04,5.564913895710037,0.0,0.0,279.08,3.6523599676556158,0.0,0.0
VL,3547.88,11.96610769353733,27013.72,28.996006621602227,0.0,0.0,12935.8,24.472092949589197,18.32,0.6897342483401367,0.0,0.0,8.84,0.5617828762075255,0.0,0.0
HL,44554.6,38.26495350404423,27063.64,28.29905063189694,0.0,0.0,12951.32,17.31095221721401,1429.36,7.266792047847981,0.0,0.0,741.96,5.197268513363532,0.0,0.0
DL,23104.64,31.193262092958474,27092.68,35.50425889946162,0.0,0.0,12944.68,23.28803126071416,780.28,3.9566484133249276,0.0,0.0,346.2,3.7291643389191984,0.0,0.0
AL,25141.56,29.080295734397197,27123.44,35.336292957807565,0.0,0.0,12926.8,19.824395745310035,661.92,4.624543220686774,0.0,0.0,426.04,4.761820380204753,0.0,0.0
AR,25078.68,35.27920634027926,28512.6,35.29527824889141,0.0,0.0,12212.48,20.79319760562734,835.2,4.213866000084325,0.0,0.0,330.4,3.063766744820282,0.0,0.0
DR,23048.56,33.91391454845636,28446.12,36.156249805531544,0.0,0.0,12223.32,17.525858989885013,673.8,4.624932431938872,0.0,0.0,398.04,4.454391091945117,0.0,0.0
HR,44634.84,38.77265703215777,28483.8,30.823638115359877,0.0,0.0,12226.48,19.876713343340576,1494.24,6.035528145904052,0.0,0.0,729.88,4.615668965599678,0.0,0.0
VR,3549.04,12.738848718258126,28483.88,31.931088299649293,0.0,0.0,12184.84,18.62155381987944,19.2,0.7505553499465136,0.0,0.0,9.48,0.6611101774036356,0.0,0.0
RR,23128.48,37.955768994976246,28535.32,43.403522130506104,0.0,0.0,12195.48,16.49890097349921,565.72,6.080438580672724,0.0,0.0,374.4,3.8850139424889236,0.0,0.0
