State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
RD,26136.68,27.81406838274473,19049.24,31.509854543195427,0.0,0.0,18030.0,24.85665571498574,394.44,4.003365251052336,0.0,0.0,608.12,4.966662192391721,0.0,0.0
LD,26249.48,27.165426556562664,19005.64,26.130115448143993,0.0,0.0,18102.12,20.75895951149768,462.52,3.3566451505434207,0.0,0.0,557.04,6.310699908356705,0.0,0.0
LH,26135.84,30.807124717073698,29181.16,22.233434282629393,0.0,0.0,13236.88,19.78748089070461,651.2,4.064480286580315,0.0,0.0,461.24,4.778870159357753,0.0,0.0
RH,26175.88,31.334024105860813,29198.84,30.468107916311443,0.0,0.0,13277.68,25.884147014469427,955.0,6.673579749030251,0.0,0.0,328.64,3.379289866229294,0.0,0.0
VH,35834.28,33.26001202645604,29190.84,39.076748414711616,0.0,0.0,13248.04,21.435133154084518,1090.84,7.458704087619154,0.0,0.0,546.32,5.191249046873659,0.0,0.0
HH,16621.16,26.396759902179912,29112.04,29.24930084634503,0.0,0.0,13276.72,23.017205159039907,434.48,4.034071557785427,0.0,0.0,237.4,2.7724838442571063,0.0,0.0
DH,26721.28,27.48893838134411,29150.76,38.696351249181106,0.0,0.0,13245.24,19.005023897205003,118.04,2.1373503846273465,0.0,0.0,716.6,5.600892785976178,0.0,0.0
AH,25734.52,31.526291673247375,29193.48,30.81726356011081,0.0,0.0,13276.68,24.094239975562623,1426.52,5.943377266616459,0.0,0.0,60.44,1.749361788386458,0.0,0.0
AV,25802.72,30.23141412504549,29306.84,34.495733069468166,0.0,0.0,13210.96,26.07268557961249,134.76,2.4057431284324604,0.0,0.0,697.76,5.242225990295852,0.0,0.0
DV,26747.2,29.446788166680143,29286.16,33.741748620959164,0.0,0.0,13184.84,19.332501131514256,1449.24,7.91291770882692,0.0,0.0,74.2,1.5864005379054391,0.0,0.0
HV,16652.44,39.23476689536123,29263.96,37.711602105099345,0.0,0.0,13230.76,21.294230830595094,478.88,3.402116987994387,0.0,0.0,211.52,2.834972075112322,0.0,0.0
VV,35776.2,39.70596092947925,29276.52,31.7953413778392,0.0,0.0,13276.08,23.696477938011522,1099.48,6.94241072442899,0.0,0.0,551.72,3.882662316847381,0.0,0.0
RV,26145.28,37.672824865323456,29287.64,36.190002302661796,0.0,0.0,13207.2,20.111771014342157,632.52,4.859053405757133,0.0,0.0,490.6,4.338970692072794,0.0,0.0
LV,26097.36,29.15200850713378,29321.72,36.76803503044458,0.0,0.0,13203.92,21.55202388021444,958.92,5.94640507645866,0.0,0.0,308.04,4.267114559824551,0.0,0.0
LL,26116.36,34.0765256444961,29096.68,37.6302502427679,0.0,0.0,13365.96,21.983742477870624,137.6,2.1408720964441885,0.0,0.0,705.16,5.715965943448811,0.0,0.0
RL,26168.52,29.712013283070085,29097.4,34.800574707898136,0.0,0.0,13347.24,21.938115993250953,1477.56,7.32668183195276,0.0,0.0,79.0,1.460593486680443,0.0,0.0
VL,35815.84,41.13521119430409,29077.4,34.21369121662652,0.0,0.0,13365.16,29.244753375605683,1119.0,4.88739876280488,0.0,0.0,533.08,4.810031184930094,0.0,0.0
HL,16629.52,28.450021675445754,29123.88,42.401899328528515,0.0,0.0,13438.72,19.839230495829888,463.92,4.8214520634348315,0.0,0.0,227.96,3.6712758908404943,0.0,0.0
DL,26786.48,35.0336086256231,29161.2,37.08944144452254,0.0,0.0,13405.44,30.015611493576692,911.28,7.187841586085956,0.0,0.0,331.16,2.629118990587278,0.0,0.0
AL,25855.08,31.83378289385874,29209.2,39.0042732701602,0.0,0.0,13413.8,20.091208691033664,657.96,5.767576036198684,0.0,0.0,445.28,4.737622469833014,0.0,0.0
AR,25827.36,33.06366989108539,28469.16,34.32305736187653,0.0,0.0,13447.72,20.38263313051906,897.48,6.204869055830267,0.0,0.0,303.28,3.6993332732624493,0.0,0.0
DR,26770.56,28.17363306355785,28499.68,32.136102232017286,0.0,0.0,13470.2,28.0038092646935,637.8,4.8373546489791295,0.0,0.0,461.68,4.371773095667249,0.0,0.0
HR,16645.0,27.671826828021313,28535.72,45.973924493492326,0.0,0.0,13464.36,20.521767305311048,460.6,3.444802848737017,0.0,0.0,231.08,2.1586415481346903,0.0,0.0
VR,35802.2,35.34789008319072,28485.4,39.42089124647826,0.0,0.0,13467.12,26.253718466787394,1071.72,7.674094952066552,0.0,0.0,552.56,4.542422261305084,0.0,0.0
RR,26160.96,32.80307302677601,28665.64,24.6956055470064,0.0,0.0,13510.96,24.053446045560012,156.24,2.372256309929431,0.0,0.0,716.88,5.159883719620046,0.0,0.0
LR,26137.16,32.78499046820054,28546.56,37.14826510080922,0.0,0.0,13550.52,29.2063417770867,1413.48,6.160119046468718,0.0,0.0,72.68,1.7480655975487114,0.0,0.0
