State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
HH,40258.12,29.79157151499956,26832.12,29.79537548009758,0.0,0.0,12691.8,23.589121786676728,1233.96,6.715772479767312,0.0,0.0,674.28,5.080196846579865,0.0,0.0
DH,24333.16,26.83410019608135,26832.68,31.0974125397382,0.0,0.0,12724.56,26.95651312762836,233.16,2.9352342325613465,0.0,0.0,618.56,4.698254995208328,0.0,0.0
AH,25855.96,37.08928326799176,26834.8,34.5425341668307,0.0,0.0,12711.12,20.803871434583193,1254.2,6.429359740025959,0.0,0.0,150.2,2.6551836094703507,0.0,0.0
AV,25823.6,30.263729666604764,26873.12,39.15002426563744,0.0,0.0,12684.76,20.86386669180316,285.32,3.0917740322776934,0.0,0.0,614.16,3.8784361109430003,0.0,0.0
DV,24355.92,31.45917566201208,26809.12,37.62713205476424,0.0,0.0,12728.72,24.616222293438934,1270.44,8.076112926402157,0.0,0.0,122.72,1.6507775945495102,0.0,0.0
HV,40185.8,40.141126042999836,26874.6,26.99036865253974,0.0,0.0,12703.44,18.380884998642838,1336.36,5.83148923232022,0.0,0.0,621.84,5.77398764575517,0.0,0.0
VV,9893.64,20.666065582656675,26836.96,29.208074226145065,0.0,0.0,12726.64,19.819761182550447,219.2,2.5534290669607413,0.0,0.0,128.0,2.040424792373719,0.0,0.0
RV,24370.48,31.148361112585036,26710.8,17.15497984065657,0.0,0.0,12678.64,19.06785077908188,588.6,4.180908992073375,0.0,0.0,395.44,4.38257154343581,0.0,0.0
LV,24316.12,27.06666584564859,26782.76,24.8842172202918,0.0,0.0,12676.12,23.31396720137237,849.16,5.464027818377209,0.0,0.0,317.08,2.7790406018384592,0.0,0.0
LL,24335.12,29.95131160177575,26650.4,38.31918579510791,0.0,0.0,12669.36,25.703169713740238,223.12,2.496210461212489,0.0,0.0,634.72,5.361442591939847,0.0,0.0
RL,24395.12,30.390202368526605,26615.4,29.001724086681463,0.0,0.0,12742.72,24.272379364207374,1171.8,5.70146180086008,0.0,0.0,108.04,1.8569509058310256,0.0,0.0
VL,9907.04,24.528043813833445,26661.16,30.122067215470672,0.0,0.0,12740.32,26.581617708484185,239.88,3.458477507034947,0.0,0.0,112.96,2.144356935462626,0.0,0.0
HL,40190.08,41.18021045761342,26661.48,35.70649427391792,0.0,0.0,12724.68,19.530635763674802,1269.72,8.573315189198013,0.0,0.0,649.96,5.3380645681120535,0.0,0.0
DL,24345.32,35.68453072878124,26634.88,35.881672201835855,0.0,0.0,12740.84,32.772787492064204,808.96,4.820262786750669,0.0,0.0,323.52,3.7394830302240094,0.0,0.0
AL,25797.48,30.040701278987036,26604.64,26.689690893676534,0.0,0.0,12739.12,27.014460325289985,651.92,4.763024249360904,0.0,0.0,452.12,4.591775255824265,0.0,0.0
AR,25760.88,35.04327420014669,27666.68,28.655466028898104,0.0,0.0,12124.04,18.038798925279547,867.04,5.98372236432585,0.0,0.0,327.72,4.15512534909197,0.0,0.0
DR,24312.6,28.018505789329073,27609.16,29.037428719958434,0.0,0.0,12100.76,19.974423646253225,651.48,5.896643112822752,0.0,0.0,416.84,3.876286883087989,0.0,0.0
HR,40113.16,37.34272262882466,27648.6,36.824674698721594,0.0,0.0,12114.64,24.989122967136453,1286.96,7.408661597526686,0.0,0.0,638.32,4.068054408026848,0.0,0.0
VR,9926.4,18.556220879622373,27709.88,29.30178151580548,0.0,0.0,12162.32,18.708440163020896,229.36,3.412174282379687,0.0,0.0,117.92,1.7126198254915384,0.0,0.0
RR,24424.56,33.418162726278055,27616.4,29.94678613808166,0.0,0.0,12152.2,25.142195608180288,204.08,2.865263222346829,0.0,0.0,583.6,5.455883674224248,0.0,0.0
LR,24352.8,26.95038651547197,27692.88,42.604980929464105,0.0,0.0,12105.64,19.863356547505596,1246.76,5.877153506020863,0.0,0.0,126.52,2.1810700737634883,0.0,0.0
