State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
LD,26807.08,33.99058300961214,12064.56,22.7764556797877,0.0,0.0,21666.28,26.751044839407673,243.84,2.881365417066476,0.0,0.0,687.44,4.777056276271682,0.0,0.0
LH,26830.24,29.176204916564,29696.52,32.94875414943637,0.0,0.0,13440.28,18.853781229946065,724.52,4.880956190474704,0.0,0.0,456.96,4.507578803156598,0.0,0.0
RH,26885.28,24.260291287066885,29693.56,44.50693129539862,0.0,0.0,13465.92,20.482831835466502,945.8,4.981298358192705,0.0,0.0,377.28,3.9805862214837995,0.0,0.0
VH,43035.68,38.53088458193851,29708.76,38.19804881578814,0.0,0.0,13422.64,20.77746214852366,1345.04,7.574404267003447,0.0,0.0,666.64,4.180462494349958,0.0,0.0
HH,10359.88,22.897475843419947,29679.48,41.790873006754325,0.0,0.0,13444.36,19.83791655727318,221.68,2.4108919511251434,0.0,0.0,125.08,2.39716499223562,0.0,0.0
DH,27584.08,36.22908224065302,29717.24,40.14674249965162,0.0,0.0,13448.84,20.267681992110823,270.2,3.2700662582481925,0.0,0.0,675.44,6.008904503595754,0.0,0.0
AH,25894.24,33.428295399755775,29713.68,33.5119242459556,0.0,0.0,13414.8,25.120841281029314,1296.52,7.147521715018897,0.0,0.0,133.28,1.8533932844020629,0.0,0.0
AV,25966.44,33.960471139252476,29944.48,37.761096382388054,0.0,0.0,13387.4,23.165491576912412,272.2,3.631345021705686,0.0,0.0,630.08,4.485130990283339,0.0,0.0
DV,27530.48,39.097703257352606,29878.16,34.3682838287473,0.0,0.0,13386.16,25.119294045281872,1333.56,6.6322645705168695,0.0,0.0,149.44,2.703750481584177,0.0,0.0
HV,10370.92,16.349711516313267,29916.92,32.75026310326886,0.0,0.0,13378.96,24.050604981995775,251.24,2.0834906607262096,0.0,0.0,105.56,2.2226710657824893,0.0,0.0
VV,43029.36,47.75537945265084,29868.0,35.85879715402252,0.0,0.0,13338.24,23.476390977604147,1354.92,6.735705852643309,0.0,0.0,674.24,5.447409170116255,0.0,0.0
RV,26903.8,41.78237267875852,29889.04,28.01805846235602,0.0,0.0,13368.44,24.773109076846474,724.2,5.3681157463924585,0.0,0.0,491.24,3.570844904687591,0.0,0.0
LV,26885.36,29.70902668662618,29895.12,25.597937416909197,0.0,0.0,13320.88,24.948768840699667,932.88,7.902176915255694,0.0,0.0,343.28,4.273374934794903,0.0,0.0
LL,26865.4,26.066325658468497,29661.92,42.33394697717976,0.0,0.0,13569.04,19.960918482541494,302.84,3.161581882539182,0.0,0.0,663.12,4.458445169936862,0.0,0.0
RL,26873.8,36.4274621679853,29740.68,26.948452027281025,0.0,0.0,13540.92,25.79618318020452,1407.28,6.362787649031412,0.0,0.0,156.32,2.89753918581498,0.0,0.0
VL,43060.28,50.41135850844199,29684.6,27.951088231647315,0.0,0.0,13499.52,26.43722880081546,1381.64,6.782054752555945,0.0,0.0,647.12,5.783113348361763,0.0,0.0
HL,10351.4,18.135416547003636,29650.12,36.27236413579904,0.0,0.0,13479.88,17.84304906679349,231.2,2.9365512652316035,0.0,0.0,110.56,2.3424204006397598,0.0,0.0
DL,27524.36,26.020561100791035,29667.96,39.04947630890842,0.0,0.0,13493.48,30.24654911445822,891.72,5.7848998838931225,0.0,0.0,354.8,3.9106691669499902,0.0,0.0
AL,25915.28,28.993419943152617,29689.24,35.13821661192649,0.0,0.0,13515.16,23.41656678507761,715.56,4.5446231967017905,0.0,0.0,423.88,4.062560768776266,0.0,0.0
AR,25950.84,28.928053281661846,28484.32,37.92794572167951,0.0,0.0,13796.16,19.18851045113542,862.4,6.410148204214939,0.0,0.0,336.72,2.7199999999999998,0.0,0.0
DR,27537.84,28.253240522106484,28582.44,35.62405928582536,0.0,0.0,13872.48,23.23676110534054,703.16,4.943912081203171,0.0,0.0,462.56,3.4928880123282893,0.0,0.0
HR,10404.88,17.574633234674724,28593.52,38.94389639810926,0.0,0.0,13876.44,23.199718389095445,232.92,3.9824280700765122,0.0,0.0,126.8,2.719068467937748,0.0,0.0
VR,43009.6,39.263808611323824,28555.84,35.50050140490976,0.0,0.0,13828.44,23.016666425295675,1310.36,8.062439663856924,0.0,0.0,688.96,5.852486650988621,0.0,0.0
RR,26798.96,34.99097407427617,28480.96,37.421672864798545,0.0,0.0,13832.08,23.45420502454375,315.16,2.7182592468955815,0.0,0.0,668.44,5.440306363922287,0.0,0.0
LR,26838.0,30.52179549109128,28491.68,31.83539539569125,0.0,0.0,13838.0,20.89824554039565,1311.16,9.758531310260441,0.0,0.0,152.28,2.3639796953442724,0.0,0.0
