W1 min,W1 max,W2 min,W2 max,W3 min,W3 max,W4 min,W4 max,W5 min,W5 max,W6 min,W6 max,entangled,xy_yx detect,yz_zy detect,xz_zx detect
0.103502869195875,0.291762282124618,0.243285061938414,0.361449786773713,0.153513420549223,0.411723132265173,0.0321431704423325,0.402620276748107,0.0787659892865384,0.369192706689736,0.178880541767329,0.373160762263221,1,1,1,1
0.181201280692547,0.378149553572184,0.157024294335855,0.283624871392507,0.19096135552239,0.375263263933599,0.187073935437861,0.24670144509638,0.178193035460743,0.359332179960545,0.141704829792443,0.320769954780431,0,0,0,0
0.0549279916788091,0.601619464739769,0.0615387033634478,0.281913840278623,0.125433042354935,0.264812202681082,0.164323652464495,0.445431102494787,0.0767751506170387,0.29877364714973,0.0544682822304673,0.569982919990424,1,1,1,1
0.0815453236235442,0.17489194472657,0.137486702517971,0.606076029136107,0.159283398215771,0.411862128284569,0.0388500715963327,0.390004401920999,0.172694452619612,0.346407838415183,0.0254375944884726,0.45546011453474,1,1,1,1
0.254621304717739,0.28875518419523,0.159145181610858,0.297478329473568,0.237035933616153,0.340048613613061,0.146269710455653,0.276645742321218,0.160272911962765,0.281678077445941,0.26101583562327,0.297033174949309,0,0,0,0
0.0111169703671276,0.488279469708169,0.148738378785549,0.35186518097438,0.0494534593677554,0.570062839823221,0.0740721230162573,0.306411577848183,0.213389023390328,0.336017237290446,0.103942161529062,0.346651577790105,1,1,0,1
0.170254389751235,0.30626670798704,0.127734375297252,0.395744526961864,0.184072126919855,0.297672344770022,0.227303094728702,0.290952433580468,0.162168388556669,0.252185049910109,0.275060671859225,0.310585889674478,0,0,0,0
0.141490162694388,0.474653949878989,0.116745280581577,0.267110606855252,0.0675815543759168,0.331640263475086,0.257684588065203,0.343093594065719,0.253586342221858,0.290274967987399,0.0879430246878919,0.368195665166973,1,0,1,1
0.147833678149515,0.277522436255188,0.263092629045962,0.311551256545388,0.252650528212145,0.318073772117698,0.130391851932471,0.298883847740527,0.225072186961968,0.333404537197612,0.0677630761150218,0.373760199743651,0,0,0,0
0.157377804935839,0.424360934163131,0.136843232423082,0.281418028424201,0.239937173057021,0.407517327188925,0.137288257883624,0.21525724186926,0.144622129703204,0.434140823439871,0.139614515068125,0.281622531787783,0,0,0,0
0.246916461864057,0.332344947824418,0.159691175050989,0.261047415249578,0.186009135796763,0.375423230028033,0.167164205487,0.271403428637425,0.115524770436001,0.371443356768262,0.118840412721243,0.394191460144265,1,0,0,0
0.168928617991391,0.423874821649339,0.145601270860463,0.261595289510679,0.15792641211308,0.37919932391579,0.141796535557255,0.321077728387072,0.171724009879923,0.305353745845949,0.16782036292326,0.355101881325397,0,0,0,0
0.23823791372409,0.489844810267757,0.0187783510463023,0.253138924907023,0.183353136467651,0.382626749463893,0.0239011150747247,0.410118998993408,0.0255722841294195,0.344479468246364,0.0875698562395335,0.542378391284088,1,1,0,0
0.143642865706785,0.374040567365649,0.0783459042340938,0.403970662675043,0.151857120303566,0.373901584589103,0.0799709533269193,0.39427034177365,0.104295494902429,0.157119847734089,0.0805147253882761,0.658069931954187,1,0,0,0
0.118385860612834,0.319766966703492,0.184522983875498,0.377324188797939,0.21691008391718,0.345293132085463,0.14795957251696,0.28983721150762,0.166166942536979,0.357777228071265,0.0938591057766162,0.382196723616161,1,0,0,0
0.153350774715935,0.191315664215502,0.0183591195624244,0.636974441501651,0.126730052963409,0.35709481088075,0.0562976316464373,0.459877504509392,0.125446971700851,0.427788836883917,0.0571858084841105,0.389578382946327,1,1,1,1
0.19601579622391,0.273950570980856,0.194493717574187,0.335539915196885,0.209129513641715,0.375338668391743,0.172728152408055,0.24280366557626,0.165671750375908,0.316397913476636,0.184549677688362,0.333380658415055,0,0,0,0
0.101881619929213,0.354060880318953,0.207180605707168,0.336876894011785,0.0540922738928198,0.617877362718324,0.0876174808983823,0.240412882620026,0.203042513764156,0.375702014582096,0.0490013360846692,0.372254135522942,0,0,0,0
0.152136742858681,0.289505942684948,0.129291436270174,0.429065878168079,0.207259901673391,0.39850933895369,0.119195326176105,0.275035433214823,0.141710826182001,0.284375645266377,0.196649478314779,0.377264050212754,1,0,0,1
0.143001996593821,0.349807909097632,0.116167278014718,0.3910228162968,0.117176665183057,0.262654632235267,0.188641553598096,0.431527148992992,0.194999549200865,0.453325300921549,0.084550752380866,0.267124397495542,1,0,0,0
0.120243922945815,0.241003142804665,0.305139782777078,0.333613151472823,0.237338086899001,0.311723834431137,0.0769842261736276,0.373953852513985,0.228812296997324,0.33809255112013,0.110562582545924,0.322532569348595,1,1,0,0
0.0607379731231919,0.282062226146731,0.289967265744912,0.367232534997594,0.0997546632921046,0.302512757125274,0.234470476992071,0.363262102606646,0.100240097054132,0.355285302063993,0.150139135541092,0.394335465349501,0,0,0,0
0.256632228098192,0.392309389099833,0.081605675615372,0.269452707186584,0.202942218303913,0.355362685255654,0.114671195480776,0.327023900936169,0.0318369490626479,0.444200102896131,0.107159610876445,0.416803337092161,0,0,0,0
0.122251933814963,0.458588695203379,0.0288590736385738,0.390300297281897,0.134918285261446,0.391868306379604,0.0143995436575336,0.458813864699683,0.0583382760490402,0.166326552377948,0.30797771604173,0.467357455494719,1,1,1,1
0.197876240912436,0.384015056951049,0.142033757449338,0.276074944694626,0.267881674900465,0.271770100308556,0.146285829127502,0.314062395658179,0.145785326461826,0.269001451217806,0.154349156219219,0.430864066073565,0,0,0,0
0.0407973014260951,0.437211556188417,0.132754856800297,0.38923628558729,0.108381560283115,0.320484566800411,0.221787453561348,0.349346419363946,0.108527891648168,0.242041250993608,0.296151645303599,0.353279212060416,1,0,0,1
0.246812622332135,0.540397214903021,0.0612450964519619,0.151545066315048,0.0755263911642685,0.375378033560282,0.107990111206723,0.441105463967491,0.135860291266128,0.374537701423197,0.064457768137454,0.425144239170516,0,0,0,0
0.182749372111433,0.575123081303591,0.0602495839333355,0.181877962609154,0.0957521342226055,0.366722119404255,0.0462221422247377,0.491303604132714,0.136801182786962,0.369253049129715,0.0251170326967753,0.46882873542797,1,1,1,0
0.204200770703309,0.356366404505129,0.204614685972488,0.234818138816006,0.212547127573827,0.230434424401706,0.207813410525291,0.349205037491743,0.134995844776292,0.286715688635295,0.230080991202009,0.348207475388026,0,0,0,0
0.195476123902015,0.368264487418477,0.140739478619941,0.295519910052362,0.228248280872784,0.293222012735785,0.13712131514359,0.341408391284413,0.153119526903062,0.253008384206265,0.214554827727676,0.379317261146241,0,0,0,0
0.171139870228129,0.240758474505496,0.194878766884663,0.393222888417678,0.221460110962357,0.273200088682481,0.163564420943194,0.341775379437147,0.192822842326681,0.371266494912159,0.0734758828065263,0.362434779967855,0,0,0,0
0.0372830060125311,0.381235000035855,0.220762938179394,0.360719055783886,0.12501555441049,0.506147359372457,0.0234757407620178,0.345361345443591,0.170780449878062,0.51407817622942,0.0505549081294572,0.264586465779779,1,0,0,1
0.147724475794414,0.195117981294693,0.202264208876509,0.454893334013375,0.107826715506447,0.463418162274186,0.192521936697164,0.23623318552628,0.0589467384218958,0.327535952319752,0.144782259682271,0.468735049636403,1,1,0,0
0.0458966005328963,0.440308945642367,0.194142550916643,0.319651902907205,0.183517828137181,0.359948019713496,0.0582629449136855,0.398271207248135,0.0809619702218044,0.541235493928762,0.140277344999689,0.237525190986422,1,1,1,0
0.204209824420464,0.270651901981541,0.195674919083621,0.329463354497045,0.197380031199356,0.336538405254551,0.163161017724379,0.302920545821715,0.072074775614339,0.329086507700159,0.201710929117924,0.397127787549193,0,0,0,0
0.155456914459171,0.360604762242495,0.207020159284124,0.276918164021174,0.194395250647171,0.37141149974188,0.152910543415599,0.281282706221586,0.237884999129317,0.321609880349064,0.187558445788584,0.25294667473189,0,0,0,0
0.100344802200046,0.697457538995196,0.0374191141306062,0.164778544577464,0.082923571789232,0.378391985067312,0.111843778719662,0.426840664417161,0.0963040188069287,0.394495413965944,0.0771342853170294,0.432066281911757,1,0,0,0
0.0247655416553801,0.281209243857518,0.0253160686226146,0.668709145818728,0.0520752155736615,0.474003779867007,0.0892577349811132,0.384663269608994,0.0493479330003804,0.283996090271663,0.0979079373426233,0.568748039409838,1,1,1,1
0.127293030118544,0.32946362239164,0.234683248255165,0.308560099218502,0.257776006390244,0.3001674433631,0.186207479873728,0.255849070383287,0.0844571796227593,0.423826330924892,0.06849310845739,0.423223381043864,0,0,0,0
0.0835507498725064,0.303597809394813,0.25262561430113,0.360225826426281,0.186137465490886,0.330024996196774,0.176713398879059,0.307124139426678,0.209035310099961,0.308091421659786,0.15714087338454,0.325732394852959,0,0,0,0
0.0987219416147386,0.156860927901788,0.248154878016818,0.49626225248234,0.0982414097158315,0.385219670157056,0.135486541402422,0.381052378725098,0.107453775862158,0.369140859979024,0.114893263244728,0.408512100883898,0,0,0,0
0.13272202137296,0.310213094886102,0.217212997455241,0.339851886293665,0.193960563854102,0.258542655114547,0.181094119731944,0.366402661301642,0.126321385479626,0.448063641204046,0.151218997292755,0.274395976040753,1,1,0,0
0.12059456460201,0.464315725607888,0.0789212031570493,0.336168506600474,0.0289045928348896,0.704844152872191,0.051989039034102,0.214262215311122,0.0313016566494822,0.447044653816577,0.138419891627144,0.383233797925455,1,1,1,1
0.060537617682021,0.516983251228748,0.141797721943753,0.280681409236776,0.131379972851738,0.463691100058514,0.110934811562809,0.293994115528873,0.235055305828105,0.476870654202922,0.131305029185054,0.156769010759306,1,0,1,0
0.0623983131973016,0.637254663477731,0.0181670337419105,0.282179989581813,0.0112995088378133,0.425201828098003,0.251947985858675,0.311550677187712,0.127804376652772,0.520840833621793,0.00434285571917216,0.347011933925391,1,1,1,1
0.16318748110377,0.4704147493224,0.118370341047915,0.248027428563498,0.243243377098792,0.28108783478356,0.115433095107722,0.360235693005837,0.117806676170665,0.276976251945352,0.188116241823386,0.417100830038189,0,0,0,0
0.267559180565911,0.418480807309445,0.100654794839689,0.213305217299031,0.0412328300040358,0.460496976614912,0.17942487039794,0.318845322938648,0.18061065976961,0.432134049844051,0.100876233502131,0.286379056852926,1,0,0,0
0.0675277576922648,0.745618269876389,0.0386099095680597,0.148244062904141,0.049957509836943,0.391931248536917,0.121435063394335,0.436676178198165,0.127991280158467,0.395057973347343,0.0266353625701477,0.450315383942352,0,0,0,0
0.185131318936862,0.529893010173583,0.0659046573982397,0.219071013553845,0.186496019978811,0.366103696737849,0.0820804883526976,0.365319794821156,0.0438630597522458,0.390906827181354,0.190678401523468,0.374551711598874,1,1,0,0
0.100724062949086,0.256129676545876,0.157420689356178,0.485725571140658,0.216901921340932,0.261259598522473,0.0944107873749069,0.427427692759952,0.0492760028678038,0.627181896350106,0.0765909573825386,0.246951143435314,1,1,0,0
0.174255202031933,0.234531780198618,0.262197186292861,0.329015831480449,0.204811768331847,0.316535252075116,0.16992189676126,0.30873108288601,0.193906879153032,0.33123850182638,0.161621836942433,0.313232782087523,0,0,0,0
0.084640778967919,0.377891629032473,0.0314494412083013,0.506018150749417,0.0699452334093682,0.586799563063573,0.0579480268775109,0.285307176681986,0.157959386245745,0.281421793412211,0.17748063891417,0.383138181426126,1,0,0,0
0.227888815844211,0.314078698890071,0.16335191205268,0.294680573215793,0.195496452429173,0.234079426030586,0.243994771554373,0.326429349982688,0.211240810880996,0.283997955968641,0.140250592786391,0.364510640368413,0,0,0,0
0.17617103903504,0.249003623388183,0.256590413992153,0.318234923588749,0.187285169846885,0.257737516187301,0.232402670943673,0.322574643024116,0.11989989801414,0.384679621301381,0.221081909480792,0.274338571210638,0,0,0,0
0.260100224198053,0.360380642567628,0.177398585412651,0.202120547803945,0.200315548113495,0.360496133214139,0.17317733169777,0.266010986937301,0.17839026958475,0.359689142397085,0.200541675702521,0.261378912326801,0,0,0,0
0.217939529481986,0.3018576431728,0.164817571319391,0.315385256010614,0.27395706902513,0.317974983289989,0.132062078817919,0.276005868872926,0.161417353074544,0.282477988156316,0.241719383533965,0.314385275244144,0,0,0,0
0.267539431487382,0.286887339711787,0.162181839525231,0.283391389247447,0.208810588998011,0.294616361156087,0.203593146045127,0.292979903799759,0.224503522851599,0.286371590173122,0.218829096759312,0.270295790207359,0,0,0,0
0.0842303539446929,0.447641938794225,0.147808287288359,0.320319419995056,0.156945543660741,0.44285558573519,0.120916847965568,0.279282022584371,0.228772664895141,0.45390980799367,0.124660400461154,0.192657126593359,1,0,1,0
0.0973718800053469,0.353373285042869,0.0449472430035543,0.504307591974858,0.130225116284207,0.392994724267348,0.108002624318014,0.368777535097417,0.0965777979199628,0.199444728465546,0.0300735140411209,0.673903959569717,1,0,0,1
0.14991320818499,0.296707282782846,0.213212821036269,0.34016668795963,0.211957706144402,0.345000218374927,0.117230513609479,0.325811561882156,0.120639002846755,0.374142411385053,0.14544806571421,0.359770520060543,0,0,0,0
0.164368327522685,0.318971685533518,0.189590149349474,0.327069837664301,0.171339176916948,0.20548973100444,0.284530118270956,0.33864097381005,0.157015637544982,0.336222271839606,0.1931342361633,0.313627854451846,0,0,0,0
0.0355146540372388,0.431802128368146,0.14935005071218,0.383333166896442,0.127047507753099,0.342289538112447,0.160010395651653,0.370652558478941,0.180165539534229,0.254596193456958,0.260212862525008,0.305025404490762,1,1,0,0
0.0517452880937661,0.194639560518666,0.228697571771192,0.524917579621913,0.0637335071792017,0.347263842777993,0.140631992928189,0.448370657144013,0.0601649115204273,0.493632636885275,0.0857162531163305,0.360486198490015,1,1,1,0
0.138230534425902,0.362557966668253,0.213220790755443,0.285990708170318,0.17223720440746,0.330532839573827,0.134732409229066,0.362497546788022,0.190096377408718,0.240700034838766,0.22831945541483,0.340884132346784,0,0,0,0
0.143967337898123,0.523815251971203,0.0986542170633327,0.23356319309939,0.100431921641696,0.344641887098882,0.12130204593056,0.433624145271022,0.219510352070543,0.356894514902708,0.100208508948421,0.323386624061322,1,0,0,1
0.0954292105275927,0.334274435128727,0.246766762005286,0.323529592353353,0.0925629227718813,0.26381267055171,0.187672229869902,0.455952176836582,0.095938423044939,0.309939519565675,0.25772887560274,0.33639318178436,0,0,0,0
0.0953543792956341,0.131982187443103,0.198861038954659,0.573802394322696,0.0844355712551539,0.408506735874072,0.0940136631045421,0.413044029784309,0.0394778141553958,0.44659099698388,0.12415439494106,0.389776793909528,1,1,0,0
0.0387804547598598,0.3912904652159,0.236713918803814,0.333215161220132,0.168320594323204,0.472525919828492,0.0374797271337807,0.321673758678392,0.306545051475458,0.377511140966864,0.0328451469933179,0.283098660622099,1,1,0,1
0.0890350707685317,0.349930059022958,0.046898692487925,0.514136177728665,0.151577167628598,0.368088728700183,0.175389453951225,0.304944649757144,0.0303827977256129,0.483949007371976,0.117472531305498,0.36819566358092,1,1,1,1
0.0807416311975357,0.685197426721566,0.0621006708488634,0.171960271122977,0.0674387786138244,0.378678547325184,0.10691510735395,0.446967566703567,0.114445355862508,0.391539238704433,0.0823510365211665,0.411664368918579,0,0,0,0
0.135676257668552,0.273322860473387,0.209154754721901,0.381846127131216,0.152888891073329,0.255386227227121,0.197978129325338,0.393746752374697,0.0919181109130422,0.408579799277924,0.175182669844367,0.324319420005237,1,1,0,0
0.00868244795048545,0.472166161638518,0.135926709635288,0.383224680772446,0.246050258389395,0.375330252819007,0.131692746068939,0.246926742722744,0.236833601550582,0.348350999349153,0.133062836284496,0.281752562815678,1,0,1,1
0.0913933533315663,0.355140914612217,0.255808183431094,0.297657548628185,0.278371331329109,0.358727521628184,0.0910038324128457,0.271897314639289,0.262949825688165,0.363605545784824,0.0904813998317503,0.282963228720124,1,0,1,1
0.0697088601701339,0.318978573800532,0.161318738368186,0.449993827610961,0.168529220703821,0.322895706469451,0.0559614061264093,0.452613666700518,0.111033732570555,0.643550220196165,0.065107103764854,0.180308943497806,1,1,0,1
0.13189169947194,0.336706484281235,0.179966482379035,0.351435333833786,0.136498066528382,0.342198848037367,0.206956551732311,0.314346533684911,0.188549191651867,0.244559095840559,0.258010932734831,0.308880779767087,0,0,0,0
0.074344015660638,0.283786787550259,0.271319914431039,0.370549282362307,0.117048964393933,0.322049749931514,0.211452871091385,0.349448414596989,0.0942206281945864,0.363405105342177,0.225666330714449,0.316707935759188,1,0,0,0
0.124554343691253,0.396479159807057,0.0734397580831411,0.405526738447475,0.150590106405837,0.41540008028549,0.138339342048783,0.295670471237402,0.0810445498312085,0.591281298451756,0.0829683941351969,0.244705757569415,1,0,0,0
0.288059826362293,0.354666488970515,0.147673796436103,0.209599888224122,0.206006986544297,0.345704817589512,0.150781537269592,0.297506658597068,0.0783689214971282,0.417632936299383,0.121239874806366,0.382758267296744,0,0,0,0
0.147231825562649,0.579124909115015,0.0118914811727563,0.26175178413992,0.0015423682466572,0.435150400639574,0.233618219388945,0.329689011765663,0.202606579277567,0.479436526233412,0.0134142537397248,0.304542640673618,1,1,0,1
0.221749413242854,0.314481165175087,0.164861594063336,0.298907827535766,0.140758365119597,0.376679681956379,0.209778199320708,0.27278375360341,0.203982349601729,0.367076394331981,0.185263877411751,0.24367737862362,0,0,0,0
0.0253711400130429,0.473140432432454,0.238381186007724,0.263107241547624,0.250742413699892,0.347529994418675,0.0140860546304194,0.387641537321249,0.0163463638340744,0.581486523030795,0.150581688844729,0.251585424296352,1,1,1,1
0.182550538610841,0.400948002768564,0.140628540625237,0.275872918037831,0.149698797237775,0.270722504268299,0.209025344853629,0.370553353635281,0.180413307173936,0.35425713620913,0.127095944689929,0.338233611981086,0,0,0,0
0.17819148860429,0.321011385595815,0.107801829761497,0.39299529599757,0.107043919800131,0.327185382234059,0.131493040106464,0.434277657810388,0.11105757405764,0.591531333392437,0.0866972820256255,0.210713810528708,0,0,0,0
0.108955404082171,0.350932012630359,0.183291158282226,0.356821424979848,0.301245807906178,0.370469167354778,0.120361802612869,0.20792322212772,0.168401034525626,0.33012127473636,0.128403039717381,0.37307465100462,1,0,1,0
0.0890485782970929,0.329935538117648,0.0751438048940438,0.505872078691653,0.0699585511614162,0.199001480567454,0.223644775528063,0.507395192765512,0.0926877799768308,0.413664569226772,0.107923970824289,0.385723679972286,1,0,1,0
0.215246310041639,0.313394836214798,0.190649059390287,0.280709794338825,0.245528955154464,0.295472407116275,0.0886992980830815,0.370299339633512,0.190318924409058,0.2606507740967,0.223418184173288,0.325612117305833,1,0,0,1
0.0751746442697583,0.40155295779499,0.186036899758616,0.337235498190043,0.154182944332771,0.298935470242802,0.229525603456147,0.317355981949591,0.136321302683364,0.308993724725066,0.265310005597884,0.289374966996637,1,0,0,0
0.226724905192617,0.390204209052887,0.135251244441469,0.247819641306704,0.214371555789057,0.321264198147081,0.121547947267721,0.342816298779313,0.10650099898126,0.317335406825302,0.14325987474122,0.432903719431862,1,0,0,0
0.0737550605028479,0.293349730132855,0.150695819666697,0.482199389749056,0.250638625134764,0.288032896757928,0.0550381633686207,0.406290314752676,0.262269294861304,0.388508765633933,0.0703522570807578,0.278869682455924,1,1,0,0
0.0855842385599093,0.140002873643853,0.126173040604305,0.648239847166763,0.0518600469151344,0.524256797399362,0.136192178546524,0.287690977172741,0.0844540775022172,0.285073386646142,0.00687882218199661,0.623593713750728,1,1,1,1
0.223297599813928,0.402301201393697,0.0707890047854586,0.303612194069711,0.0881057146260023,0.277953336240276,0.243288961283466,0.390651987831133,0.26274183830066,0.298327368149643,0.0885203636760142,0.350410429826736,0,0,0,0
0.0266229079656599,0.328468827342264,0.287623711453332,0.357284553192347,0.243556308341844,0.420063294118587,0.0470302364982044,0.289350161102689,0.253987515236938,0.340377166284706,0.0400674874498981,0.36556783101134,1,1,0,0
0.0341027925118753,0.907574675302692,0.00978936436714497,0.0485331678490466,0.0360429075173566,0.489951513184024,0.0089433644841848,0.465062214809829,0.00797530398634253,0.48216555231528,0.0381121027688725,0.471747040845548,1,1,0,0
0.222708283217093,0.433938953426279,0.0871588405350244,0.256193922898232,0.165275275588402,0.301858058551993,0.153122927252524,0.379743738574816,0.167814473850683,0.291853011069819,0.134811208813988,0.405521306239521,0,0,0,0
0.077563083544266,0.488452425633293,0.0426976501373838,0.39128684068768,0.156336170019263,0.344335795572743,0.153136569012339,0.346191465329504,0.214710914601096,0.281440663005317,0.214978740264383,0.288869682128975,0,0,0,0
0.135653349309441,0.454267104395085,0.0886654789838957,0.321414067201548,0.220488933305239,0.457007413500264,0.114009312901529,0.208494340277342,0.12072693957683,0.388544002063124,0.0747630959801916,0.415965962383171,1,0,1,0
0.179144254322931,0.292533138030145,0.230879578553685,0.29744302909917,0.209040172561475,0.286229299918081,0.238451235831517,0.26627929168259,0.167833713374882,0.301103531828006,0.238497058749572,0.292565696052211,0,0,0,0
0.210172456897307,0.356937079463742,0.135824846844691,0.297065616780754,0.169958800641942,0.287303162093112,0.0622728592774259,0.480465177922386,0.135896289970113,0.294186133870166,0.196936921510631,0.372980654644083,1,0,0,0
0.0173120831295717,0.802925032472576,0.0640737920600182,0.115689092286571,0.108453288186157,0.405397073604892,0.0639833182147496,0.422166320060916,0.0380922822038516,0.424569564877623,0.0803664142621766,0.456971738645616,1,1,0,0
0.0958817924738638,0.386428727327846,0.0400405259507038,0.477648954314604,0.170341185392918,0.394874814675744,0.0099692120415933,0.424814787977143,0.271690032479129,0.452383652913564,0.00875208401555293,0.267174230598002,1,1,1,1
