State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
LD,25308.28,23.301110130921515,27804.68,39.198712563892535,0.0,0.0,12868.48,19.221005870314553,877.12,5.566962068010403,0.0,0.0,319.56,2.9354613493168893,0.0,0.0
LH,25243.72,30.844800750423616,37697.56,40.48646193482458,0.0,0.0,8196.0,15.603418428878546,1074.32,5.395281889453662,0.0,0.0,228.6,2.906888370749727,0.0,0.0
RH,25299.44,39.939457515928616,37698.16,45.595711786672815,0.0,0.0,8229.28,22.2624137655077,951.4,7.256261663786205,0.0,0.0,244.6,3.760762334066503,0.0,0.0
VH,16696.12,29.690532722289326,37698.32,44.77312140112637,0.0,0.0,8232.48,18.155542771653323,11.48,0.7373827590426381,0.0,0.0,436.76,3.999283269120439,0.0,0.0
HH,34997.88,35.653626276532755,37746.76,26.46798569341208,0.0,0.0,8209.08,16.773582404086095,2161.68,13.620048947538086,0.0,0.0,16.96,0.7947326594522212,0.0,0.0
DH,25482.64,30.092849649044542,37657.48,45.328288444781734,0.0,0.0,8248.76,15.458253458913138,1067.04,5.081167844764297,0.0,0.0,236.28,3.92280511878936,0.0,0.0
AH,26279.2,23.793416456378573,37701.04,39.612476149146076,0.0,0.0,8230.12,17.906546288997212,1112.12,5.520664211246083,0.0,0.0,209.92,2.349411273773354,0.0,0.0
AV,26238.52,30.123474788498974,17634.8,29.16779045454077,0.0,0.0,17632.48,30.85801462613346,418.2,4.2217689815210555,0.0,0.0,548.16,5.032785842188533,0.0,0.0
DV,25478.48,34.2415984829369,17586.8,25.95714416751838,0.0,0.0,17581.84,27.817241655730953,457.08,4.1472561210194545,0.0,0.0,531.92,5.382663529022286,0.0,0.0
HV,34894.0,30.132817104722665,17572.52,22.657310814245655,0.0,0.0,17552.96,32.1819556066232,14.04,0.7604384700070524,0.0,0.0,1064.0,6.880164726710158,0.0,0.0
VV,16675.28,22.84969146400012,17602.24,25.707410086069217,0.0,0.0,17630.0,22.79919589225316,870.72,6.088382379581624,0.0,0.0,10.44,0.697806085766908,0.0,0.0
RV,25258.36,23.041330980074335,17593.0,23.083616123418217,0.0,0.0,17571.16,23.9667603150697,467.96,3.718189523589853,0.0,0.0,480.92,5.812320248116639,0.0,0.0
LV,25143.92,32.41383038148994,17646.28,26.52373276897503,0.0,0.0,17587.88,28.084890362375756,462.08,4.055005137686839,0.0,0.0,535.52,4.06329915216687,0.0,0.0
LL,25207.44,41.70911491109187,27796.64,30.661098045134217,0.0,0.0,12857.24,25.95626321333639,111.24,2.5234103907212555,0.0,0.0,716.52,5.626165064529597,0.0,0.0
RL,25289.44,23.850232703267277,27836.76,37.096777937353714,0.0,0.0,12829.32,24.365461894520557,1375.32,8.283863832777552,0.0,0.0,45.08,1.6278001515337603,0.0,0.0
VL,16636.68,25.04487439244472,27827.32,35.003319842552074,0.0,0.0,12806.24,29.145970561983354,418.0,4.357751713900185,0.0,0.0,225.64,3.1942030826691865,0.0,0.0
HL,34872.4,32.85944815929405,27828.68,33.98870989019736,0.0,0.0,12872.24,21.8649094822427,1136.88,7.392635975527719,0.0,0.0,521.12,4.509737612470746,0.0,0.0
DL,25494.76,31.16201106047768,27904.4,34.89498531307901,0.0,0.0,12836.24,17.84183099721924,877.68,7.258034628373349,0.0,0.0,312.64,2.6974555912316087,0.0,0.0
AL,26258.96,35.36973659311964,27806.08,37.677974113974514,0.0,0.0,12856.52,24.297058806914603,667.52,4.527736741463664,0.0,0.0,451.76,4.015918325862716,0.0,0.0
AR,26268.08,31.008005417956184,27902.92,25.299731223868765,0.0,0.0,12638.04,27.15366641910444,867.72,5.774230107411146,0.0,0.0,310.04,3.4503526389824755,0.0,0.0
DR,25446.36,32.22213938686671,27824.84,29.827262697069607,0.0,0.0,12605.72,27.70388179780347,650.6,4.028647415696737,0.0,0.0,462.56,4.432486134590083,0.0,0.0
HR,34949.72,46.05245270341201,27776.24,32.039729503643855,0.0,0.0,12617.04,15.095195703710948,1042.08,5.775211395842292,0.0,0.0,560.24,4.659141551831196,0.0,0.0
VR,16650.36,26.1596304764931,27821.44,42.56845780622079,0.0,0.0,12597.52,25.421062133593082,443.08,3.9089299473555847,0.0,0.0,211.16,2.23060529901639,0.0,0.0
RR,25268.84,25.628283854626964,27790.52,31.072877776822242,0.0,0.0,12663.72,29.546997591407937,80.04,1.445083619264528,0.0,0.0,664.2,4.954795656734999,0.0,0.0
LR,25221.04,27.71819378434797,27847.16,40.03867630179599,0.0,0.0,12680.2,24.86322585667435,1400.68,5.743030558860017,0.0,0.0,61.52,1.7137872291117897,0.0,0.0
