State,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
HV,39311.52,46.08532376653837,11911.64,24.931631849252604,0.0,0.0,19920.52,32.38426160961525,13.28,0.5613079962611139,0.0,0.0,1231.24,6.471547985863454,0.0,0.0
VV,11163.68,19.952002405773715,11840.28,24.30216176941193,0.0,0.0,19949.56,22.090878962443604,506.4,4.476605857119878,0.0,0.0,8.12,0.4909854037205858,0.0,0.0
RV,24631.08,29.640733234295453,11945.6,25.653199930353065,0.0,0.0,19924.32,27.458315073337378,274.48,3.3091388607914305,0.0,0.0,554.08,3.4909024621149185,0.0,0.0
LV,24578.32,32.98978225653108,11913.12,23.584198099575065,0.0,0.0,19915.32,22.489680596516557,274.04,3.585842532329978,0.0,0.0,616.24,4.695132231009757,0.0,0.0
LL,24518.8,29.46732653861448,27720.76,33.09966162969042,0.0,0.0,12617.32,16.996246644480074,220.76,3.5446109330456372,0.0,0.0,637.8,5.897739680024318,0.0,0.0
RL,24699.76,32.545418520379584,27670.44,35.1034699139558,0.0,0.0,12609.2,23.665164271561693,1237.6,7.880778303357268,0.0,0.0,88.16,1.4114767680222964,0.0,0.0
VL,11155.28,23.21145694120327,27678.88,25.56666579747934,0.0,0.0,12598.72,20.94719710764824,246.4,3.1733263305244863,0.0,0.0,136.52,2.8740911606975867,0.0,0.0
HL,39365.8,38.97238338447709,27697.64,29.552319705904644,0.0,0.0,12633.36,20.23057751688435,1301.04,8.082384136709498,0.0,0.0,602.04,5.7229013620715135,0.0,0.0
DL,24684.08,34.22966160120975,27726.6,29.655353648203214,0.0,0.0,12625.56,24.33208307290329,867.28,5.120065103752751,0.0,0.0,306.76,3.8696597610987284,0.0,0.0
AL,25953.72,40.037753849752036,27753.2,24.227050996768053,0.0,0.0,12600.68,24.884380643287066,676.16,4.2909517203840295,0.0,0.0,441.32,3.702125515610368,0.0,0.0
AR,25918.68,28.273881940759388,27613.92,34.024252134813096,0.0,0.0,12452.4,20.28644867885949,853.56,5.718706147372847,0.0,0.0,319.2,3.5416568627315286,0.0,0.0
DR,24627.36,43.582216556756265,27602.68,29.643983088197395,0.0,0.0,12423.64,22.95712525557153,628.32,5.63344773059388,0.0,0.0,446.6,3.585154575933001,0.0,0.0
HR,39299.92,43.40306901591177,27608.64,34.577395313508895,0.0,0.0,12425.88,21.179024214223528,1199.08,7.958207503368246,0.0,0.0,644.28,4.447666054610365,0.0,0.0
VR,11195.96,20.01528415986143,27547.92,40.1297861112333,0.0,0.0,12416.28,30.559587693553727,265.12,3.4891832855268574,0.0,0.0,125.0,2.5019992006393608,0.0,0.0
RR,24614.92,42.655438105826555,27587.4,34.20506785063679,0.0,0.0,12441.08,22.42393958845472,164.72,2.5156311335328954,0.0,0.0,600.6,5.3341666015726705,0.0,0.0
LR,24605.32,39.053711731409095,27640.6,28.941319942255568,0.0,0.0,12403.16,24.902455032921285,1250.68,6.191047299663173,0.0,0.0,117.72,1.9837002461729611,0.0,0.0
